REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEARWEEK,PRETTYDATE
Montana,2013,23,0.245218,5,6,2039,2013-23,2013-06-10
Montana,2013,24,0.0791139,1,5,1264,2013-24,2013-06-17
Montana,2013,25,0.226929,3,5,1322,2013-25,2013-06-24
Montana,2013,26,0.0784314,1,5,1275,2013-26,2013-07-01
Montana,2013,27,0,0,5,991,2013-27,2013-07-08
Montana,2013,28,0,0,5,1347,2013-28,2013-07-15
Montana,2013,29,0,0,4,560,2013-29,2013-07-22
Montana,2013,30,0.0729395,1,5,1371,2013-30,2013-07-29
Montana,2013,31,0,0,6,1636,2013-31,2013-08-05
Montana,2013,32,0,0,5,1335,2013-32,2013-08-12
Montana,2013,33,0,0,4,628,2013-33,2013-08-19
Montana,2013,34,0,0,4,1542,2013-34,2013-08-26
Montana,2013,35,0,0,4,1717,2013-35,2013-09-02
Montana,2013,36,0,0,4,1424,2013-36,2013-09-09
Montana,2013,37,0,0,4,1741,2013-37,2013-09-16
Montana,2013,38,0.0581734,1,4,1719,2013-38,2013-09-23
Montana,2013,39,0,0,4,1576,2013-39,2013-09-30
Montana,2013,40,0.0852152,2,8,2347,2013-40,2013-10-07
Montana,2013,41,0.113766,3,8,2637,2013-41,2013-10-14
Montana,2013,42,0.0796495,2,8,2511,2013-42,2013-10-21
Montana,2013,43,0,0,8,2500,2013-43,2013-10-28
Montana,2013,44,0.0776096,2,7,2577,2013-44,2013-11-04
Montana,2013,45,0.0376932,1,8,2653,2013-45,2013-11-11
Montana,2013,46,0.295334,5,7,1693,2013-46,2013-11-18
Montana,2013,47,0.22409,4,7,1785,2013-47,2013-11-25
Montana,2013,48,0.169683,3,8,1768,2013-48,2013-12-02
Montana,2013,49,0.473244,13,8,2747,2013-49,2013-12-09
Montana,2013,50,0.452117,11,8,2433,2013-50,2013-12-16
Montana,2013,51,0.834028,10,6,1199,2013-51,2013-12-23
Montana,2013,52,4.81586,34,6,706,2013-52,2013-12-30
Montana,2014,1,2.97143,52,7,1750,2014-1,2014-01-06
Montana,2014,2,1.69348,40,7,2362,2014-2,2014-01-13
Montana,2014,3,1.01585,25,8,2461,2014-3,2014-01-20
Montana,2014,4,0.635497,14,8,2203,2014-4,2014-01-27
Montana,2014,5,0.145613,4,9,2747,2014-5,2014-02-03
Montana,2014,6,0.518327,14,9,2701,2014-6,2014-02-10
Montana,2014,7,0.143885,4,9,2780,2014-7,2014-02-17
Montana,2014,8,0.331538,8,9,2413,2014-8,2014-02-24
Montana,2014,9,0.15625,4,9,2560,2014-9,2014-03-03
Montana,2014,10,0.403522,11,8,2726,2014-10,2014-03-10
Montana,2014,11,0,0,9,2931,2014-11,2014-03-17
Montana,2014,12,0.103663,3,9,2894,2014-12,2014-03-24
Montana,2014,13,0.0347343,1,9,2879,2014-13,2014-03-31
Montana,2014,14,0.290135,6,9,2068,2014-14,2014-04-07
Montana,2014,15,0.0336927,1,9,2968,2014-15,2014-04-14
Montana,2014,16,0.0344828,1,9,2900,2014-16,2014-04-21
Montana,2014,17,0.0700035,2,9,2857,2014-17,2014-04-28
Montana,2014,18,0.0344116,1,9,2906,2014-18,2014-05-05
Montana,2014,19,0.0691324,2,9,2893,2014-19,2014-05-12
Montana,2014,20,0,0,8,2649,2014-20,2014-05-19
Montana,2014,21,0.0754148,1,7,1326,2014-21,2014-05-26
Montana,2014,22,0,0,8,1690,2014-22,2014-06-02
Montana,2014,23,0.224972,2,7,889,2014-23,2014-06-09
Montana,2014,24,0.0597015,1,8,1675,2014-24,2014-06-16
Montana,2014,25,0.0672948,1,8,1486,2014-25,2014-06-23
Montana,2014,26,0.0625782,1,8,1598,2014-26,2014-06-30
Montana,2014,27,0,0,8,1464,2014-27,2014-07-07
Montana,2014,28,0,0,8,1722,2014-28,2014-07-14
Montana,2014,29,0,0,7,705,2014-29,2014-07-21
Montana,2014,30,0,0,6,1325,2014-30,2014-07-28
Montana,2014,31,0,0,7,1564,2014-31,2014-08-04
Montana,2014,32,0,0,7,1448,2014-32,2014-08-11
Montana,2014,33,0,0,7,1499,2014-33,2014-08-18
Montana,2014,34,0,0,7,1875,2014-34,2014-08-25
Montana,2014,35,0,0,7,2005,2014-35,2014-09-01
Montana,2014,36,0,0,7,1952,2014-36,2014-09-08
Montana,2014,37,0,0,7,2202,2014-37,2014-09-15
Montana,2014,38,0,0,7,2148,2014-38,2014-09-22
Montana,2014,39,0.0882613,2,7,2266,2014-39,2014-09-29
Montana,2014,40,0.096401,3,12,3112,2014-40,2014-10-06
Montana,2014,41,0,0,11,3426,2014-41,2014-10-13
Montana,2014,42,0.0597907,2,11,3345,2014-42,2014-10-20
Montana,2014,43,0.126984,4,12,3150,2014-43,2014-10-27
Montana,2014,44,0.118941,4,12,3363,2014-44,2014-11-03
Montana,2014,45,0.188088,6,11,3190,2014-45,2014-11-10
Montana,2014,46,0.138696,4,11,2884,2014-46,2014-11-17
Montana,2014,47,0.126823,4,10,3154,2014-47,2014-11-24
Montana,2014,48,0.129422,3,11,2318,2014-48,2014-12-01
Montana,2014,49,0.0272926,1,11,3664,2014-49,2014-12-08
Montana,2014,50,0.569544,19,10,3336,2014-50,2014-12-15
Montana,2014,51,0.542373,16,11,2950,2014-51,2014-12-22
Montana,2014,52,1.47992,28,11,1892,2014-52,2014-12-29
Montana,2015,1,1.40569,43,11,3059,2015-1,2015-01-05
Montana,2015,2,1.73021,59,11,3410,2015-2,2015-01-12
Montana,2015,3,1.84049,57,11,3097,2015-3,2015-01-19
Montana,2015,4,2.0467,71,10,3469,2015-4,2015-01-26
Montana,2015,5,1.28351,45,10,3506,2015-5,2015-02-02
Montana,2015,6,0.606936,21,10,3460,2015-6,2015-02-09
Montana,2015,7,0.376648,12,10,3186,2015-7,2015-02-16
Montana,2015,8,0.59812,21,10,3511,2015-8,2015-02-23
Montana,2015,9,0.4,14,10,3500,2015-9,2015-03-02
Montana,2015,10,0.71708,22,9,3068,2015-10,2015-03-09
Montana,2015,11,0.795229,24,9,3018,2015-11,2015-03-16
Montana,2015,12,0.735059,23,9,3129,2015-12,2015-03-23
Montana,2015,13,0.177857,4,9,2249,2015-13,2015-03-30
Montana,2015,14,0.166168,5,9,3009,2015-14,2015-04-06
Montana,2015,15,0.166389,5,9,3005,2015-15,2015-04-13
Montana,2015,16,0.200602,6,9,2991,2015-16,2015-04-20
Montana,2015,17,0.269088,8,9,2973,2015-17,2015-04-27
Montana,2015,18,0.0699301,2,9,2860,2015-18,2015-05-04
Montana,2015,19,0,0,8,3115,2015-19,2015-05-11
Montana,2015,20,0,0,8,2273,2015-20,2015-05-18
Montana,2015,21,0.143472,3,8,2091,2015-21,2015-05-25
Montana,2015,22,0,0,7,2027,2015-22,2015-06-01
Montana,2015,23,0,0,4,537,2015-23,2015-06-08
Montana,2015,24,0.0600962,1,5,1664,2015-24,2015-06-15
Montana,2015,25,0,0,5,1629,2015-25,2015-06-22
Montana,2015,26,0,0,5,1309,2015-26,2015-06-29
Montana,2015,27,0.109951,2,5,1819,2015-27,2015-07-06
Montana,2015,28,0,0,5,1747,2015-28,2015-07-13
Montana,2015,29,0.0550055,1,5,1818,2015-29,2015-07-20
Montana,2015,30,0.157563,3,5,1904,2015-30,2015-07-27
Montana,2015,31,0.212766,4,5,1880,2015-31,2015-08-03
Montana,2015,32,0,0,5,1768,2015-32,2015-08-10
Montana,2015,33,0,0,4,1372,2015-33,2015-08-17
Montana,2015,34,0,0,5,2019,2015-34,2015-08-24
Montana,2015,35,0,0,5,2245,2015-35,2015-08-31
Montana,2015,36,0.0494315,1,5,2023,2015-36,2015-09-07
Montana,2015,37,0.140302,4,7,2851,2015-37,2015-09-14
Montana,2015,38,0.130548,3,5,2298,2015-38,2015-09-21
Montana,2015,39,0.0581734,1,5,1719,2015-39,2015-09-28
Montana,2015,40,0.129618,4,8,3086,2015-40,2015-10-05
Montana,2015,41,0.110092,3,8,2725,2015-41,2015-10-12
Montana,2015,42,0.286328,8,7,2794,2015-42,2015-10-19
Montana,2015,43,0.059453,2,8,3364,2015-43,2015-10-26
Montana,2015,44,0.193299,6,8,3104,2015-44,2015-11-02
Montana,2015,45,0.23488,8,9,3406,2015-45,2015-11-09
Montana,2015,46,0.0518135,2,9,3860,2015-46,2015-11-16
Montana,2015,47,0.195084,5,9,2563,2015-47,2015-11-23
Montana,2015,48,0.13031,5,10,3837,2015-48,2015-11-30
Montana,2015,49,0.1321,5,9,3785,2015-49,2015-12-07
Montana,2015,50,0.140895,4,8,2839,2015-50,2015-12-14
Montana,2015,51,0.239693,5,9,2086,2015-51,2015-12-21
Montana,2015,52,0.27946,6,9,2147,2015-52,2015-12-28
Montana,2016,1,0.123495,4,8,3239,2016-1,2016-01-04
Montana,2016,2,0.0592944,2,8,3373,2016-2,2016-01-11
Montana,2016,3,0.129534,4,10,3088,2016-3,2016-01-18
Montana,2016,4,0.246548,10,10,4056,2016-4,2016-01-25
Montana,2016,5,0.224027,8,9,3571,2016-5,2016-02-01
Montana,2016,6,0.336962,13,10,3858,2016-6,2016-02-08
Montana,2016,7,0.349548,12,10,3433,2016-7,2016-02-15
Montana,2016,8,0.247321,9,9,3639,2016-8,2016-02-22
Montana,2016,9,0.60347,24,10,3977,2016-9,2016-02-29
Montana,2016,10,0.35229,14,10,3974,2016-10,2016-03-07
Montana,2016,11,1.23457,48,10,3888,2016-11,2016-03-14
Montana,2016,12,0.43494,12,8,2759,2016-12,2016-03-21
Montana,2016,13,0.31091,11,9,3538,2016-13,2016-03-28
Montana,2016,14,0.514756,15,9,2914,2016-14,2016-04-04
Montana,2016,15,0.237844,9,9,3784,2016-15,2016-04-11
Montana,2016,16,0.424516,16,10,3769,2016-16,2016-04-18
Montana,2016,17,0.528541,20,9,3784,2016-17,2016-04-25
Montana,2016,18,0.511836,16,8,3126,2016-18,2016-05-02
Montana,2016,19,0.10803,3,7,2777,2016-19,2016-05-09
Montana,2016,20,0,0,6,1627,2016-20,2016-05-16
Montana,2016,21,0,0,6,1787,2016-21,2016-05-23
Montana,2016,22,0,0,6,1348,2016-22,2016-05-30
Montana,2016,23,0,0,4,1604,2016-23,2016-06-06
Montana,2016,24,0,0,4,1465,2016-24,2016-06-13
Montana,2016,25,0,0,4,1488,2016-25,2016-06-20
Montana,2016,26,0.0696864,1,3,1435,2016-26,2016-06-27
Montana,2016,27,0,0,3,1091,2016-27,2016-07-04
Montana,2016,28,0,0,3,1360,2016-28,2016-07-11
Montana,2016,29,0,0,3,1446,2016-29,2016-07-18
Montana,2016,30,0,0,3,1448,2016-30,2016-07-25
Montana,2016,31,0,0,3,1258,2016-31,2016-08-01
Montana,2016,32,0,0,3,1419,2016-32,2016-08-08
Montana,2016,33,0,0,3,1246,2016-33,2016-08-15
Montana,2016,34,0.0657462,1,3,1521,2016-34,2016-08-22
Montana,2016,35,0,0,2,617,2016-35,2016-08-29
Montana,2016,36,0.0679348,1,3,1472,2016-36,2016-09-05
Montana,2016,37,0,0,3,1692,2016-37,2016-09-12
Montana,2016,38,0,0,3,1792,2016-38,2016-09-19
Montana,2016,39,0,0,3,1807,2016-39,2016-09-26
Montana,2016,40,0,0,7,3190,2016-40,2016-10-03
Montana,2016,41,0.255428,8,8,3132,2016-41,2016-10-10
Montana,2016,42,0.20552,7,9,3406,2016-42,2016-10-17
Montana,2016,43,0.142005,5,9,3521,2016-43,2016-10-24
Montana,2016,44,0.112867,4,9,3544,2016-44,2016-10-31
Montana,2016,45,0.215285,6,9,2787,2016-45,2016-11-07
Montana,2016,46,0.145858,5,8,3428,2016-46,2016-11-14
Montana,2016,47,0.15273,4,9,2619,2016-47,2016-11-21
Montana,2016,48,0.0269251,1,9,3714,2016-48,2016-11-28
Montana,2016,49,0.12987,4,8,3080,2016-49,2016-12-05
Montana,2016,50,0.196271,6,8,3057,2016-50,2016-12-12
Montana,2016,51,0.565171,16,9,2831,2016-51,2016-12-19
Montana,2016,52,0.229489,4,7,1743,2016-52,2016-12-26
Montana,2017,1,0.234926,6,9,2554,2017-1,2017-01-02
Montana,2017,2,0.393106,13,9,3307,2017-2,2017-01-09
Montana,2017,3,0.48226,14,9,2903,2017-3,2017-01-16
Montana,2017,4,0.313917,9,8,2867,2017-4,2017-01-23
Montana,2017,5,0.504484,18,9,3568,2017-5,2017-01-30
Montana,2017,6,0.542083,19,9,3505,2017-6,2017-02-06
Montana,2017,7,0.117268,4,8,3411,2017-7,2017-02-13
Montana,2017,8,0.244275,8,9,3275,2017-8,2017-02-20
Montana,2017,9,0.152672,5,8,3275,2017-9,2017-02-27
Montana,2017,10,0.204499,7,9,3423,2017-10,2017-03-06
Montana,2017,11,0.252101,9,9,3570,2017-11,2017-03-13
Montana,2017,12,0.0403877,1,8,2476,2017-12,2017-03-20
Montana,2017,13,0.228768,8,9,3497,2017-13,2017-03-27
Montana,2017,14,0.163621,6,9,3667,2017-14,2017-04-03
Montana,2017,15,0.0575043,2,8,3478,2017-15,2017-04-10
Montana,2017,16,0.111888,4,9,3575,2017-16,2017-04-17
Montana,2017,17,0.0484027,1,7,2066,2017-17,2017-04-24
Montana,2017,18,0,0,9,3641,2017-18,2017-05-01
Montana,2017,19,0,0,8,3042,2017-19,2017-05-08
Montana,2017,20,0,0,7,2702,2017-20,2017-05-15
Montana,2017,21,0,0,7,1444,2017-21,2017-05-22
Montana,2017,22,0,0,7,2226,2017-22,2017-05-29
Montana,2017,23,0,0,5,2191,2017-23,2017-06-05
Montana,2017,24,0,0,5,2135,2017-24,2017-06-12
Montana,2017,25,0,0,5,2040,2017-25,2017-06-19
Montana,2017,26,0,0,5,2082,2017-26,2017-06-26
Montana,2017,27,0,0,5,1631,2017-27,2017-07-03
Montana,2017,28,0,0,4,883,2017-28,2017-07-10
Montana,2017,29,0,0,4,2066,2017-29,2017-07-17
Montana,2017,30,0,0,5,2229,2017-30,2017-07-24
Montana,2017,31,0,0,4,2010,2017-31,2017-07-31
Montana,2017,32,0,0,4,2147,2017-32,2017-08-07
Montana,2017,33,0,0,4,1994,2017-33,2017-08-14
Montana,2017,34,0,0,4,2164,2017-34,2017-08-21
Montana,2017,35,0,0,4,2529,2017-35,2017-08-28
Montana,2017,36,0,0,4,2085,2017-36,2017-09-04
Montana,2017,37,0,0,3,2227,2017-37,2017-09-11
Montana,2017,38,0,0,5,2588,2017-38,2017-09-18
Montana,2017,39,0,0,3,1839,2017-39,2017-09-25
Montana,2017,40,0.165792,6,7,3619,2017-40,2017-10-02
Montana,2017,41,0.0620732,2,8,3222,2017-41,2017-10-09
Montana,2017,42,0.0586166,2,8,3412,2017-42,2017-10-16
Montana,2017,43,0.0565451,2,8,3537,2017-43,2017-10-23
Montana,2017,44,0.194121,7,8,3606,2017-44,2017-10-30
Montana,2017,45,0.128164,4,8,3121,2017-45,2017-11-06
Montana,2017,46,0.108196,4,7,3697,2017-46,2017-11-13
Montana,2017,47,0.231481,6,8,2592,2017-47,2017-11-20
Montana,2017,48,0.0948767,3,7,3162,2017-48,2017-11-27
Montana,2017,49,0.105988,4,8,3774,2017-49,2017-12-04
Montana,2017,50,0.0831716,3,8,3607,2017-50,2017-12-11
Montana,2017,51,0.0637146,2,8,3139,2017-51,2017-12-18
Montana,2017,52,0.176991,3,8,1695,2017-52,2017-12-25
Montana,2018,1,0.118906,3,8,2523,2018-1,2018-01-08
Montana,2018,2,0.636364,21,7,3300,2018-2,2018-01-15
Montana,2018,3,0.538827,17,8,3155,2018-3,2018-01-22
Montana,2018,4,0.414594,15,8,3618,2018-4,2018-01-29
Montana,2018,5,0.702106,28,8,3988,2018-5,2018-02-05
Montana,2018,6,0.467675,17,8,3635,2018-6,2018-02-12
Montana,2018,7,0.473538,17,8,3590,2018-7,2018-02-19
Montana,2018,8,0.593565,19,8,3201,2018-8,2018-02-26
Montana,2018,9,0.886076,35,8,3950,2018-9,2018-03-05
Montana,2018,10,0.504112,19,8,3769,2018-10,2018-03-12
Montana,2018,11,0.382618,14,7,3659,2018-11,2018-03-19
Montana,2018,12,0.376648,14,7,3717,2018-12,2018-03-26
Montana,2018,13,0.332336,10,8,3009,2018-13,2018-04-02
Montana,2018,14,0.478334,17,8,3554,2018-14,2018-04-09
Montana,2018,15,0.535714,21,8,3920,2018-15,2018-04-16
Montana,2018,16,0.182577,7,8,3834,2018-16,2018-04-23
Montana,2018,17,0,0,8,3471,2018-17,2018-04-30
Montana,2018,18,0,0,7,3401,2018-18,2018-05-07
Montana,2018,19,0.0574713,2,8,3480,2018-19,2018-05-14
Montana,2018,20,0,0,7,3057,2018-20,2018-05-21
Nebraska,2010,40,2.19978,61,13,2773,2010-40,2010-10-04
Nebraska,2010,41,2.73532,68,12,2486,2010-41,2010-10-11
Nebraska,2010,42,3.31103,94,14,2839,2010-42,2010-10-18
Nebraska,2010,43,2.05761,60,14,2916,2010-43,2010-10-25
Nebraska,2010,44,0.376712,11,14,2920,2010-44,2010-11-01
Nebraska,2010,45,2.96108,105,16,3546,2010-45,2010-11-08
Nebraska,2010,46,2.42303,85,16,3508,2010-46,2010-11-15
Nebraska,2010,47,0.614754,15,15,2440,2010-47,2010-11-22
Nebraska,2010,48,2.8157,99,15,3516,2010-48,2010-11-29
Nebraska,2010,49,2.46212,91,16,3696,2010-49,2010-12-06
Nebraska,2010,50,3.2371,111,15,3429,2010-50,2010-12-13
Nebraska,2010,51,2.22063,62,15,2792,2010-51,2010-12-20
Nebraska,2010,52,3.82883,85,14,2220,2010-52,2010-12-27
Nebraska,2011,1,3.00619,102,16,3393,2011-1,2011-01-03
Nebraska,2011,2,2.95939,86,15,2906,2011-2,2011-01-10
Nebraska,2011,3,3.12049,108,16,3461,2011-3,2011-01-17
Nebraska,2011,4,4.47843,164,16,3662,2011-4,2011-01-24
Nebraska,2011,5,6.28019,156,14,2484,2011-5,2011-01-31
Nebraska,2011,6,3.68098,126,15,3423,2011-6,2011-02-07
Nebraska,2011,7,4.43182,156,16,3520,2011-7,2011-02-14
Nebraska,2011,8,8.24176,300,16,3640,2011-8,2011-02-21
Nebraska,2011,9,6.80219,261,16,3837,2011-9,2011-02-28
Nebraska,2011,10,5.88957,192,16,3260,2011-10,2011-03-07
Nebraska,2011,11,2.89517,87,15,3005,2011-11,2011-03-14
Nebraska,2011,12,1.56352,48,15,3070,2011-12,2011-03-21
Nebraska,2011,13,1.16105,31,14,2670,2011-13,2011-03-28
Nebraska,2011,14,0.894234,29,15,3243,2011-14,2011-04-04
Nebraska,2011,15,1.43939,38,14,2640,2011-15,2011-04-11
Nebraska,2011,16,1.05422,28,14,2656,2011-16,2011-04-18
Nebraska,2011,17,0.513834,13,14,2530,2011-17,2011-04-25
Nebraska,2011,18,0.421546,9,12,2135,2011-18,2011-05-02
Nebraska,2011,19,0.283286,7,13,2471,2011-19,2011-05-09
Nebraska,2011,20,0.395062,8,12,2025,2011-20,2011-05-16
Nebraska,2011,21,0.185071,3,11,1621,2011-21,2011-05-23
Nebraska,2011,22,0.183374,3,13,1636,2011-22,2011-05-30
Nebraska,2011,23,0.330251,5,10,1514,2011-23,2011-06-06
Nebraska,2011,24,0.0875657,1,10,1142,2011-24,2011-06-13
Nebraska,2011,25,0.168067,2,9,1190,2011-25,2011-06-20
Nebraska,2011,26,0.0656599,1,11,1523,2011-26,2011-06-27
Nebraska,2011,27,0.123609,1,10,809,2011-27,2011-07-04
Nebraska,2011,28,0.0517063,1,11,1934,2011-28,2011-07-11
Nebraska,2011,29,0.148478,2,10,1347,2011-29,2011-07-18
Nebraska,2011,30,0.264375,4,11,1513,2011-30,2011-07-25
Nebraska,2011,31,0.0746269,1,10,1340,2011-31,2011-08-01
Nebraska,2011,32,0.134953,2,10,1482,2011-32,2011-08-08
Nebraska,2011,33,0.369822,5,9,1352,2011-33,2011-08-15
Nebraska,2011,34,0.191083,3,10,1570,2011-34,2011-08-22
Nebraska,2011,35,0.31348,4,9,1276,2011-35,2011-08-29
Nebraska,2011,36,0.932994,11,10,1179,2011-36,2011-09-05
Nebraska,2011,37,3.05206,34,9,1114,2011-37,2011-09-12
Nebraska,2011,38,1.09546,14,10,1278,2011-38,2011-09-19
Nebraska,2011,39,0.933707,10,9,1071,2011-39,2011-09-26
Nebraska,2011,40,0.592639,19,16,3206,2011-40,2011-10-03
Nebraska,2011,41,0.379703,11,16,2897,2011-41,2011-10-10
Nebraska,2011,42,0.284991,9,16,3158,2011-42,2011-10-17
Nebraska,2011,43,2.12194,79,17,3723,2011-43,2011-10-24
Nebraska,2011,44,2.50852,81,16,3229,2011-44,2011-10-31
Nebraska,2011,45,2.52708,84,16,3324,2011-45,2011-11-07
Nebraska,2011,46,0.331736,9,15,2713,2011-46,2011-11-14
Nebraska,2011,47,0.6413,15,15,2339,2011-47,2011-11-21
Nebraska,2011,48,2.35746,86,16,3648,2011-48,2011-11-28
Nebraska,2011,49,0.749064,22,16,2937,2011-49,2011-12-05
Nebraska,2011,50,2.91712,107,17,3668,2011-50,2011-12-12
Nebraska,2011,51,2.5609,82,16,3202,2011-51,2011-12-19
Nebraska,2011,52,4.84754,124,15,2558,2011-52,2011-12-26
Nebraska,2012,1,2.38516,81,17,3396,2012-1,2012-01-02
Nebraska,2012,2,2.99539,104,17,3472,2012-2,2012-01-09
Nebraska,2012,3,3.42776,121,16,3530,2012-3,2012-01-16
Nebraska,2012,4,2.77476,102,17,3676,2012-4,2012-01-23
Nebraska,2012,5,4.11413,124,15,3014,2012-5,2012-01-30
Nebraska,2012,6,3.47065,123,16,3544,2012-6,2012-02-06
Nebraska,2012,7,3.28767,120,17,3650,2012-7,2012-02-13
Nebraska,2012,8,3.03721,120,17,3951,2012-8,2012-02-20
Nebraska,2012,9,4.29316,140,16,3261,2012-9,2012-02-27
Nebraska,2012,10,3.45146,112,16,3245,2012-10,2012-03-05
Nebraska,2012,11,2.75108,83,16,3017,2012-11,2012-03-12
Nebraska,2012,12,2.16561,68,16,3140,2012-12,2012-03-19
Nebraska,2012,13,2.30399,67,16,2908,2012-13,2012-03-26
Nebraska,2012,14,2.01005,60,16,2985,2012-14,2012-04-02
Nebraska,2012,15,1.90753,59,16,3093,2012-15,2012-04-09
Nebraska,2012,16,2.04753,56,14,2735,2012-16,2012-04-16
Nebraska,2012,17,1.65508,50,16,3021,2012-17,2012-04-23
Nebraska,2012,18,3.22203,55,11,1707,2012-18,2012-04-30
Nebraska,2012,19,3.58402,61,10,1702,2012-19,2012-05-07
Nebraska,2012,20,2.82455,52,11,1841,2012-20,2012-05-14
Nebraska,2012,21,2.43228,44,11,1809,2012-21,2012-05-21
Nebraska,2012,22,0.930233,14,11,1505,2012-22,2012-05-28
Nebraska,2012,23,0.15186,2,9,1317,2012-23,2012-06-04
Nebraska,2012,24,0.435098,6,10,1379,2012-24,2012-06-11
Nebraska,2012,25,0.235294,3,9,1275,2012-25,2012-06-18
Nebraska,2012,26,0.224972,2,9,889,2012-26,2012-06-25
Nebraska,2012,27,0.974513,13,10,1334,2012-27,2012-07-02
Nebraska,2012,28,0.293255,4,9,1364,2012-28,2012-07-09
Nebraska,2012,29,0.359454,5,10,1391,2012-29,2012-07-16
Nebraska,2012,30,0.549073,8,10,1457,2012-30,2012-07-23
Nebraska,2012,31,1.03022,15,10,1456,2012-31,2012-07-30
Nebraska,2012,32,0.530786,5,9,942,2012-32,2012-08-06
Nebraska,2012,33,0.540054,6,9,1111,2012-33,2012-08-13
Nebraska,2012,34,2.25485,43,10,1907,2012-34,2012-08-20
Nebraska,2012,35,3.18318,53,10,1665,2012-35,2012-08-27
Nebraska,2012,36,3.65591,51,9,1395,2012-36,2012-09-03
Nebraska,2012,37,4.41065,58,9,1315,2012-37,2012-09-10
Nebraska,2012,38,4.86275,62,9,1275,2012-38,2012-09-17
Nebraska,2012,39,4.35403,61,9,1401,2012-39,2012-09-24
Nebraska,2012,40,2.80287,90,14,3211,2012-40,2012-10-01
Nebraska,2012,41,2.66876,85,14,3185,2012-41,2012-10-08
Nebraska,2012,42,2.52572,81,14,3207,2012-42,2012-10-15
Nebraska,2012,43,3.18166,93,12,2923,2012-43,2012-10-22
Nebraska,2012,44,3.04601,94,15,3086,2012-44,2012-10-29
Nebraska,2012,45,1.92698,57,15,2958,2012-45,2012-11-05
Nebraska,2012,46,3.09826,105,15,3389,2012-46,2012-11-12
Nebraska,2012,47,2.12982,63,16,2958,2012-47,2012-11-19
Nebraska,2012,48,3.26223,130,16,3985,2012-48,2012-11-26
Nebraska,2012,49,2.2716,92,16,4050,2012-49,2012-12-03
Nebraska,2012,50,2.82964,97,14,3428,2012-50,2012-12-10
Nebraska,2012,51,6.81524,263,15,3859,2012-51,2012-12-17
Nebraska,2012,52,10.1455,272,15,2681,2012-52,2012-12-24
Nebraska,2013,1,8.65229,321,17,3710,2013-1,2013-01-07
Nebraska,2013,2,10.1024,454,17,4494,2013-2,2013-01-14
Nebraska,2013,3,9.41499,412,17,4376,2013-3,2013-01-21
Nebraska,2013,4,9.67664,398,16,4113,2013-4,2013-01-28
Nebraska,2013,5,8.77193,305,16,3477,2013-5,2013-02-04
Nebraska,2013,6,6.27462,223,16,3554,2013-6,2013-02-11
Nebraska,2013,7,5.84396,197,16,3371,2013-7,2013-02-18
Nebraska,2013,8,5.60621,166,15,2961,2013-8,2013-02-25
Nebraska,2013,9,4.66401,152,15,3259,2013-9,2013-03-04
Nebraska,2013,10,3.06711,101,15,3293,2013-10,2013-03-11
Nebraska,2013,11,3.87945,121,15,3119,2013-11,2013-03-18
Nebraska,2013,12,3.07491,94,15,3057,2013-12,2013-03-25
Nebraska,2013,13,3.34101,87,13,2604,2013-13,2013-04-01
Nebraska,2013,14,2.66117,71,13,2668,2013-14,2013-04-08
Nebraska,2013,15,2.08668,52,13,2492,2013-15,2013-04-15
Nebraska,2013,16,2.99728,66,12,2202,2013-16,2013-04-22
Nebraska,2013,17,2.43995,64,13,2623,2013-17,2013-04-29
Nebraska,2013,18,2.36794,52,12,2196,2013-18,2013-05-06
Nebraska,2013,19,2.20905,41,11,1856,2013-19,2013-05-13
Nebraska,2013,20,2.32681,44,11,1891,2013-20,2013-05-20
Nebraska,2013,21,2.48705,48,11,1930,2013-21,2013-05-27
Nebraska,2013,22,2.81955,30,10,1064,2013-22,2013-06-03
Nebraska,2013,23,0.358423,5,10,1395,2013-23,2013-06-10
Nebraska,2013,24,0.312175,3,9,961,2013-24,2013-06-17
Nebraska,2013,25,0.855615,8,8,935,2013-25,2013-06-24
Nebraska,2013,26,0.439078,4,9,911,2013-26,2013-07-01
Nebraska,2013,27,0.336134,2,8,595,2013-27,2013-07-08
Nebraska,2013,28,0.37831,3,9,793,2013-28,2013-07-15
Nebraska,2013,29,0.490196,4,8,816,2013-29,2013-07-22
Nebraska,2013,30,0.900901,8,7,888,2013-30,2013-07-29
Nebraska,2013,31,0.55788,4,8,717,2013-31,2013-08-05
Nebraska,2013,32,4.83736,58,8,1199,2013-32,2013-08-12
Nebraska,2013,33,2.94302,47,9,1597,2013-33,2013-08-19
Nebraska,2013,34,2.9601,46,9,1554,2013-34,2013-08-26
Nebraska,2013,35,0.763359,8,8,1048,2013-35,2013-09-02
Nebraska,2013,36,3.4678,49,10,1413,2013-36,2013-09-09
Nebraska,2013,37,4.96134,77,9,1552,2013-37,2013-09-16
Nebraska,2013,38,3.85941,56,8,1451,2013-38,2013-09-23
Nebraska,2013,39,4.7043,70,9,1488,2013-39,2013-09-30
Nebraska,2013,40,0.469484,11,15,2343,2013-40,2013-10-07
Nebraska,2013,41,0.76,19,15,2500,2013-41,2013-10-14
Nebraska,2013,42,0.79698,19,15,2384,2013-42,2013-10-21
Nebraska,2013,43,0.947672,23,15,2427,2013-43,2013-10-28
